,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_identity_verified,host_since,instant_bookable,review_scores_rating,zipcode,bedrooms,beds,price
34660,16,2,1,1,4,2,1,3,1,16843,1,90,90033,1,1,25.0
57503,0,1,2,1,4,0,0,3,1,17069,1,88,90033,1,1,47.0
12943,0,0,4,1,4,2,1,3,1,15307,0,95,90033,2,2,150.0
45907,16,2,2,1,4,2,1,3,1,16843,0,76,90033,1,2,50.0
68838,0,0,4,1,4,1,1,3,1,16762,0,95,90033,1,1,88.0
73496,16,2,1,1,4,2,1,3,1,16843,1,78,90033,1,1,25.0
19044,16,2,1,1,4,2,1,3,1,16843,1,100,90033,1,1,25.0
54650,0,2,3,1,4,2,1,3,1,16843,0,65,90033,1,3,75.0
27343,16,2,1,1,4,2,1,3,1,16843,1,89,90033,1,1,25.0
14734,20,1,2,1,4,2,1,3,1,16461,0,97,90034,1,2,120.0
27876,0,0,3,1,4,0,0,3,0,16956,1,100,90034,1,1,94.0
2983,0,1,2,1,4,2,1,3,1,15599,0,99,90034,1,1,69.0
16307,0,1,2,1,4,1,0,3,1,16519,0,92,90034,1,1,58.0
2514,0,1,2,1,4,0,1,3,1,16048,0,98,90034,1,1,55.0
54195,0,0,5,2,4,2,1,3,1,16858,0,100,90034,2,2,229.0
36281,0,1,2,1,4,0,1,3,1,15510,0,100,90034,1,1,69.0
56813,0,0,4,1,4,0,1,3,1,16913,1,80,90034,1,2,115.0
37837,16,1,2,1,4,0,1,3,0,17015,1,97,90034,1,1,50.0
23084,16,0,2,1,4,1,1,3,1,15889,0,98,90034,1,1,120.0
66870,0,0,2,1,4,1,1,3,1,16222,0,97,90034,0,1,95.0
71670,16,1,2,1,4,2,1,3,0,16972,1,98,90034,1,1,87.0
46431,0,0,2,1,4,1,1,3,1,16477,0,97,90034,1,1,109.0
4575,16,0,16,2,4,2,1,3,1,16923,0,95,90034,4,9,399.0
23954,0,1,3,1,4,0,0,3,1,16524,1,100,90034,1,3,95.0
53261,16,1,2,1,4,1,1,3,1,15870,0,97,90034,1,1,91.0
10401,14,0,3,1,4,1,1,3,0,16999,0,94,90034,1,2,124.0
66839,0,1,2,1,4,1,1,3,0,16647,0,89,90034,1,1,55.0
39352,0,1,2,1,4,1,1,3,1,16742,1,91,90034,1,1,40.0
52595,0,1,4,1,4,2,1,3,1,16666,0,100,90034,1,2,50.0
40405,0,1,4,1,4,2,1,3,1,16666,0,93,90034,1,2,49.0
56372,16,0,6,2,4,1,1,3,1,15889,0,100,90034,2,2,165.0
46370,0,1,1,1,4,0,1,3,1,17213,1,95,90034,1,1,45.0
44330,16,1,2,1,4,1,0,3,0,16661,1,100,90034,1,1,175.0
50875,0,0,4,2,4,0,1,3,1,15860,1,80,90034,2,2,120.0
57001,16,0,4,1,4,0,1,3,0,17234,1,100,90034,2,3,200.0
16396,16,0,9,3,4,1,1,3,0,16417,1,100,90034,5,8,295.0
26940,0,2,2,1,4,1,1,3,1,16053,0,80,90034,1,1,43.0
62849,0,0,2,1,4,1,1,3,1,16611,0,100,90034,1,1,70.0
61397,16,1,2,1,4,1,1,3,1,15870,0,100,90034,1,1,70.0
50865,10,0,2,1,4,2,1,3,1,16091,0,93,90034,0,1,100.0
49953,0,0,4,1,4,1,1,3,1,16156,0,96,90034,1,2,99.0
25096,0,1,2,1,4,2,1,3,1,16011,0,97,90034,1,1,55.0
66061,0,1,2,1,4,0,1,3,1,16724,1,95,90034,1,1,50.0
27492,0,1,2,1,4,2,0,3,1,16660,0,95,90034,1,1,69.0
56923,16,0,2,1,4,2,1,3,1,15949,0,90,90034,1,1,68.0
71564,16,0,6,1,4,1,1,3,1,15981,1,100,90034,2,3,150.0
36278,0,0,4,1,4,0,0,3,1,16058,0,95,90034,1,2,105.0
47657,0,0,3,1,4,1,1,3,1,16057,0,98,90034,0,2,96.0
70867,16,0,2,1,4,1,1,3,1,16818,0,96,90034,1,1,118.0
53716,0,0,2,1,4,2,1,3,1,15533,0,86,90034,0,1,57.0
8007,0,1,2,1,4,2,1,3,0,16950,1,100,90034,1,1,71.0
27054,16,1,2,1,4,1,1,3,1,15656,0,98,90034,1,1,56.0
15549,16,0,6,2,4,2,1,3,1,16213,0,90,90034,3,3,289.0
15533,16,1,2,1,4,0,1,3,1,16089,0,98,90034,1,2,55.0
21850,0,1,3,1,4,0,1,3,1,16638,0,94,90034,1,2,42.0
3928,0,0,6,2,4,1,1,3,1,16666,1,92,90034,2,3,159.0
41553,16,1,3,1,4,2,1,3,1,15167,0,100,90034,1,2,58.0
36117,0,1,1,1,4,0,1,3,1,16354,0,93,90034,1,1,30.0
20982,0,1,2,2,4,1,1,3,1,15934,0,98,90034,1,1,57.0
51219,0,1,2,1,4,1,1,3,1,15998,0,100,90034,1,1,69.0
4064,5,0,3,1,4,1,0,3,1,15491,0,80,90034,0,2,70.0
35963,0,0,3,1,4,1,1,3,1,16994,0,100,90034,1,1,60.0
45132,0,1,1,2,4,1,0,3,1,17135,0,96,90034,1,1,28.0
13099,14,0,2,1,4,2,1,3,1,15312,0,92,90034,1,1,89.0
25046,0,2,2,1,2,0,1,3,1,16667,0,95,90034,1,1,42.0
58801,0,1,2,1,4,1,1,3,0,17216,0,100,90034,1,1,63.0
47900,16,1,2,1,4,2,1,3,1,15779,0,100,90034,1,1,70.0
43003,0,0,2,1,4,0,0,3,1,16587,0,100,90034,1,1,64.0
39806,0,1,2,1,4,0,0,3,1,16205,0,95,90034,1,1,40.0
8315,0,0,4,1,4,2,1,3,0,15293,0,90,90034,2,3,120.0
32584,25,1,2,1,4,2,0,3,1,15411,0,94,90034,1,1,66.0
13254,0,1,2,1,4,0,0,3,1,16541,0,95,90034,1,1,60.0
64847,4,0,3,1,4,1,1,3,1,17231,1,100,90034,1,2,109.0
21841,0,1,1,1,4,0,1,3,1,16354,0,91,90034,1,1,33.0
59906,0,1,1,1,4,0,1,3,1,16756,1,86,90034,1,1,55.0
59878,0,1,2,1,4,0,0,3,0,17125,0,100,90034,1,1,40.0
49666,16,0,2,1,4,1,1,3,1,16164,0,90,90034,0,1,95.0
72562,0,0,4,1,4,0,0,3,1,16524,1,100,90034,1,2,120.0
820,0,0,4,1,4,2,1,3,1,14870,1,98,90034,2,3,142.0
15458,16,1,1,1,4,0,1,3,1,16687,0,96,90034,1,1,69.0
45348,0,1,2,1,4,2,1,3,0,15561,0,97,90034,1,2,51.0
63247,16,0,2,1,4,2,1,3,0,15853,1,93,90034,1,1,75.0
67237,16,0,4,1,4,2,0,3,1,16360,0,100,90034,2,2,129.0
51532,16,1,1,1,4,1,0,3,0,16281,1,99,90034,1,1,44.0
40972,0,0,3,1,4,0,1,3,1,15872,1,100,90034,1,2,72.0
39029,0,0,4,1,4,0,0,3,1,17190,0,100,90034,2,2,100.0
64948,16,1,2,2,4,2,0,3,0,16854,0,89,90034,1,1,50.0
36120,0,0,4,1,4,0,1,3,1,16567,0,93,90034,2,2,235.0
70436,0,1,1,1,4,2,0,3,1,16314,0,92,90034,1,1,42.0
17702,0,1,3,1,4,2,1,3,0,17133,0,100,90034,1,2,100.0
70709,16,0,5,2,4,1,1,3,0,16148,0,98,90034,2,2,169.0
47957,0,1,2,1,4,1,1,3,1,16756,1,100,90034,1,1,110.0
37811,16,0,2,1,4,2,1,3,0,17245,0,100,90034,0,1,115.0
10104,0,1,2,1,4,2,1,3,1,16275,0,96,90034,1,1,69.0
11460,0,1,2,1,4,0,0,3,1,15580,0,93,90034,1,1,65.0
65619,0,0,4,1,4,1,1,3,1,16028,0,100,90034,1,1,90.0
60904,0,1,2,1,4,1,1,3,1,16500,1,95,90034,1,1,52.0
24870,16,1,2,1,4,2,1,3,1,16598,0,100,90034,1,1,65.0
57832,0,0,4,1,4,1,1,3,1,16112,0,94,90034,2,3,114.0
29591,16,1,1,1,4,1,0,3,0,16505,0,100,90034,1,1,60.0
28440,16,1,1,1,4,1,0,3,0,16505,0,100,90034,1,1,60.0
44765,0,2,4,1,4,2,1,3,1,16666,0,94,90034,1,1,30.0
4364,16,0,4,2,4,2,1,3,1,15675,0,95,90034,2,2,149.0
49348,4,0,2,1,4,0,1,3,1,15523,1,100,90034,1,1,80.0
73018,0,0,4,1,4,1,1,3,1,16544,0,85,90034,1,2,80.0
64293,16,0,6,1,4,2,1,3,1,16718,0,100,90034,2,2,140.0
34799,0,0,3,1,4,0,0,3,0,17196,1,100,90034,1,1,110.0
5533,16,0,2,1,4,2,1,3,1,16388,0,97,90034,0,1,99.0
13040,0,1,2,1,4,1,1,3,1,16304,0,98,90034,1,1,75.0
32692,0,1,2,1,2,0,0,3,1,16521,0,94,90034,1,1,67.0
27296,0,1,2,1,4,2,1,3,0,16950,0,97,90034,1,1,65.0
22343,0,0,3,1,4,2,1,3,1,17021,0,80,90034,1,1,50.0
69855,16,0,4,1,4,2,1,3,1,16798,0,100,90034,1,2,175.0
69880,0,0,6,2,4,0,1,3,0,16986,0,90,90034,2,4,127.0
31647,16,0,4,1,4,0,0,3,1,16590,0,100,90034,2,3,120.0
65304,16,0,3,1,4,0,1,3,1,16687,0,98,90034,0,2,95.0
25736,0,0,1,1,4,0,0,3,0,17119,1,100,90034,0,1,100.0
71020,0,1,2,1,4,1,0,3,0,16148,0,92,90034,1,1,72.0
39762,0,1,1,1,4,2,1,3,1,16306,0,100,90034,1,1,80.0
58215,0,1,1,1,4,0,1,3,1,16354,0,90,90034,1,1,33.0
44807,0,1,1,1,4,1,1,3,1,16354,0,95,90034,1,1,30.0
50155,16,0,8,3,4,2,1,3,1,15715,1,95,90034,4,4,241.0
33431,0,1,2,1,4,0,1,3,0,16448,0,95,90034,1,1,58.0
16008,0,0,1,1,4,2,1,3,0,15640,0,100,90034,1,1,119.0
36606,0,0,2,1,4,2,1,3,1,16011,0,95,90034,1,1,129.0
34229,0,1,1,1,4,2,1,3,0,15561,0,89,90034,1,1,42.0
63077,16,1,1,1,4,0,1,3,0,16982,0,100,90034,1,1,75.0
2609,16,0,6,1,4,0,0,3,1,15715,1,97,90034,2,4,114.0
27939,16,1,2,1,4,1,1,3,1,15843,0,96,90034,1,1,56.0
34690,0,1,2,1,4,2,0,3,1,16548,0,92,90034,1,1,57.0
9483,16,1,2,1,4,1,1,3,0,17015,1,85,90034,1,1,45.0
37982,0,0,3,1,4,1,1,3,1,16891,1,85,90034,1,1,130.0
6468,4,0,2,1,4,2,1,3,1,16648,0,98,90034,1,1,109.0
19372,0,0,2,1,4,0,1,3,1,16913,1,89,90034,1,1,90.0
56069,0,1,2,1,4,2,1,3,1,15497,0,95,90034,1,1,45.0
23064,0,1,2,1,4,1,1,3,1,15565,0,98,90034,1,1,46.0
71797,0,0,2,1,4,2,1,3,1,16114,0,84,90034,0,1,55.0
55101,16,1,2,1,4,0,1,3,0,17015,1,100,90034,1,1,45.0
55351,16,1,2,1,2,1,1,3,1,15656,0,98,90034,1,1,50.0
23858,16,0,1,1,4,2,1,3,1,15913,0,91,90034,1,1,79.0
13689,0,0,2,1,4,1,1,3,1,15683,1,90,90034,1,1,95.0
2381,16,0,3,1,4,1,1,3,1,15520,0,96,90034,1,1,91.0
63691,0,0,3,1,4,2,1,3,1,15860,1,100,90034,1,1,110.0
46651,0,0,3,1,4,1,1,3,1,16316,1,92,90034,1,1,100.0
62468,0,0,2,1,4,2,0,3,1,16275,0,100,90034,1,1,129.0
50093,0,1,2,1,4,1,1,3,1,15923,0,97,90034,1,1,55.0
43752,0,0,4,1,4,2,1,3,0,17135,1,93,90034,1,2,110.0
71809,0,0,2,1,4,2,1,3,1,15982,0,97,90034,1,1,75.0
37292,0,2,9,1,4,2,0,3,0,17004,0,100,90034,1,3,169.0
24282,14,0,2,1,4,0,1,3,0,16148,0,100,90034,0,1,119.0
63797,0,0,4,1,4,0,0,3,0,17246,1,100,90034,0,1,85.0
63760,0,1,2,1,4,0,0,3,1,16205,0,98,90034,1,1,55.0
19648,0,0,5,2,4,2,1,3,1,15497,0,94,90034,2,3,99.0
55274,16,1,1,1,4,1,1,3,1,16111,0,80,90034,1,1,49.0
47249,0,0,3,1,4,1,1,3,0,16956,1,100,90034,1,1,94.0
9545,0,0,5,2,4,1,1,3,1,16891,1,93,90034,2,2,200.0
46595,0,1,1,1,4,1,1,3,0,15293,0,100,90034,2,1,55.0
73424,16,1,2,1,4,1,1,3,1,15870,0,100,90034,1,1,60.0
54873,0,2,1,1,4,1,1,3,1,16053,1,100,90034,1,1,36.0
42599,0,0,3,1,4,2,1,3,1,15195,0,85,90034,1,2,50.0
68263,0,0,4,1,4,0,1,3,1,16913,1,89,90034,2,2,139.0
3256,16,1,2,1,4,0,1,3,0,16770,0,100,90034,1,1,95.0
55861,0,1,2,1,4,1,1,3,1,16500,1,88,90034,1,1,50.0
62686,0,1,2,1,4,0,1,3,1,16938,0,97,90034,1,1,57.0
4951,0,1,1,1,4,2,1,3,0,16627,0,100,90034,1,1,42.0
9665,0,0,4,1,4,2,1,3,1,16623,1,96,90035,1,2,226.0
73737,0,1,2,1,4,0,1,3,1,16919,1,100,90035,1,1,85.0
41411,14,0,2,1,4,1,1,3,0,14668,0,100,90035,0,1,79.0
6311,0,1,2,1,4,0,1,3,1,17188,0,85,90035,1,1,60.0
57589,0,0,5,1,4,1,1,3,1,16574,1,88,90035,1,2,100.0
55063,20,0,2,1,4,0,1,3,1,16978,0,95,90035,0,1,89.0
54095,0,1,2,1,4,2,1,3,1,16843,1,100,90035,1,1,95.0
72635,14,0,4,1,4,1,1,3,1,16175,1,100,90035,1,2,156.0
50230,16,1,2,1,4,2,1,3,1,16218,0,92,90035,1,1,80.0
16347,0,2,1,1,4,0,0,3,0,16633,0,100,90035,1,1,55.0
6973,10,0,2,1,4,2,1,3,1,15920,0,100,90035,1,1,195.0
11010,16,1,2,1,4,2,1,3,1,15784,1,96,90035,1,1,60.0
13808,0,1,2,1,4,2,0,3,1,15497,0,99,90035,1,1,60.0
61361,14,0,4,1,4,2,1,3,1,17084,0,94,90035,1,1,75.0
9201,0,0,4,1,4,2,1,3,1,17037,1,93,90035,1,2,182.0
41195,16,1,2,1,4,2,1,3,1,15784,1,98,90035,1,1,50.0
21835,16,0,4,1,4,1,1,3,1,15799,0,99,90035,2,3,250.0
59582,0,0,4,1,4,2,1,3,1,16898,1,93,90035,1,2,192.0
69306,0,0,3,1,1,1,1,3,1,16649,1,85,90035,0,1,68.0
52238,25,0,5,1,4,0,1,3,1,16897,1,100,90035,2,3,200.0
41051,20,0,6,2,4,2,1,3,1,16030,0,98,90035,3,4,275.0
24246,14,0,2,1,4,1,1,3,1,16958,0,93,90035,0,2,125.0
45468,0,0,6,1,4,2,1,3,1,16255,1,97,90035,1,6,109.0
10729,0,0,6,2,4,0,1,3,1,16740,0,94,90035,2,6,162.0
64211,16,1,2,1,4,2,1,3,0,15593,0,98,90035,1,1,95.0
22078,0,1,3,1,4,2,1,3,0,16104,0,97,90035,1,2,48.0
27360,14,0,3,2,4,1,1,3,1,16989,1,97,90035,1,2,195.0
71937,16,0,6,2,4,2,1,3,0,16977,1,98,90035,3,3,230.0
45063,0,0,3,1,4,2,1,3,1,17119,1,94,90035,0,2,45.0
69958,14,0,2,1,4,2,1,3,1,17007,0,98,90035,0,1,95.0
60452,0,1,2,1,4,0,0,3,1,15911,0,100,90035,1,1,150.0
11918,14,0,3,1,4,1,1,3,1,16544,0,93,90035,1,2,90.0
10896,0,1,2,1,4,0,1,3,1,16431,0,100,90035,1,1,80.0
8799,0,0,6,2,4,2,1,3,1,16995,1,94,90035,2,3,189.0
53836,0,0,5,1,4,2,1,3,1,16304,1,89,90035,2,3,154.0
53434,0,1,2,1,4,1,1,3,1,14641,0,100,90035,1,2,98.0
8801,10,1,2,1,4,0,0,3,0,17193,0,100,90035,1,1,46.0
12560,0,0,4,2,4,2,1,3,0,16835,1,78,90035,2,2,119.0
47134,16,1,2,1,4,1,0,3,1,16398,0,98,90035,1,1,80.0
21566,0,0,6,2,4,2,1,3,1,16793,1,96,90035,2,3,200.0
26853,16,0,12,2,4,2,1,3,0,15925,1,89,90035,3,3,250.0
5883,16,0,3,1,4,1,1,3,1,16670,0,99,90035,1,2,89.0
45826,0,1,1,2,4,1,1,3,0,16050,0,88,90035,1,1,50.0
29443,16,0,4,1,4,2,1,3,1,16074,0,97,90035,1,2,125.0
41830,0,0,2,1,4,2,1,3,1,15926,1,100,90035,1,1,143.0
34588,14,1,2,1,4,2,1,3,0,15593,0,97,90035,1,1,75.0
23155,16,1,2,1,4,2,1,3,1,16546,0,100,90035,1,1,40.0
57930,16,1,2,1,4,1,1,3,1,15104,0,100,90035,1,1,80.0
24554,0,0,3,1,4,1,1,3,0,15464,0,100,90035,2,2,150.0
42803,0,0,2,1,4,1,1,3,0,17179,1,100,90035,1,1,99.0
9673,16,1,2,1,4,0,0,3,1,15772,0,98,90035,1,1,129.0
10259,0,0,2,1,4,2,1,3,1,16491,0,94,90035,0,1,65.0
45308,16,1,2,1,4,0,1,3,1,15836,0,100,90035,1,1,75.0
13910,0,0,4,1,4,2,1,3,1,15136,1,96,90035,3,3,158.0
34248,16,0,4,2,4,2,1,3,1,16342,0,97,90035,2,2,300.0
36873,20,0,6,2,4,2,1,3,1,16030,1,98,90035,3,4,275.0
10495,16,0,2,1,4,1,1,3,0,16512,1,98,90035,0,1,94.0
35807,16,1,2,1,4,2,1,3,1,15303,0,93,90035,1,1,68.0
35983,0,1,2,1,4,2,1,3,0,15609,0,99,90035,1,1,55.0
41944,10,1,2,1,4,0,0,3,0,17193,0,100,90035,1,1,35.0
47842,0,0,3,1,4,0,1,3,1,16399,1,71,90035,1,2,120.0
72890,0,0,5,1,4,0,1,3,1,15788,1,100,90035,1,2,120.0
31665,16,1,2,1,4,2,1,3,1,16546,0,95,90035,1,1,80.0
14913,0,1,2,1,4,0,1,3,1,16616,1,98,90035,1,1,55.0
66808,16,1,5,1,4,1,1,3,1,16330,0,97,90035,2,4,130.0
61542,0,0,4,1,4,0,1,3,1,16821,1,93,90035,1,2,110.0
39346,0,2,1,1,4,0,1,3,1,17226,0,100,90035,1,1,40.0
17888,0,0,3,1,4,1,1,3,1,16370,0,96,90035,1,1,139.0
30666,0,0,6,2,4,0,0,3,0,16790,0,92,90035,3,5,195.0
66196,0,0,4,1,4,2,1,3,1,15427,0,95,90035,1,4,100.0
46458,0,0,2,1,4,0,0,3,1,16631,1,100,90035,1,1,90.0
36066,16,0,2,1,4,1,1,3,1,16718,1,100,90035,0,1,100.0
50672,0,0,6,1,4,0,1,3,0,17226,1,93,90035,2,2,165.0
59726,16,2,1,1,4,0,0,3,0,16633,0,100,90035,1,1,55.0
17825,0,0,3,1,4,0,1,3,1,15836,0,94,90035,1,1,150.0
34950,14,0,2,1,4,1,1,3,1,17022,1,95,90035,1,1,225.0
59893,0,0,2,1,4,2,1,3,1,16297,0,82,90035,0,1,99.0
68856,0,1,2,1,4,1,1,3,0,16471,0,100,90035,1,1,70.0
72241,0,1,2,1,4,0,1,3,1,16226,0,93,90035,1,1,79.0
49252,16,1,1,1,4,1,0,3,1,16176,0,90,90035,1,1,50.0
46512,20,0,4,1,4,2,1,3,1,15663,0,92,90035,1,2,88.0
17183,0,0,9,1,4,2,1,3,1,16255,1,100,90035,2,9,111.0
52644,0,0,5,1,4,2,1,3,1,15060,1,90,90036,2,5,165.0
11160,0,0,4,1,4,2,1,3,1,15858,1,85,90036,1,2,150.0
35981,16,1,2,1,4,2,1,3,1,16630,0,97,90036,1,1,99.0
3721,0,0,6,2,4,2,1,3,1,15576,1,93,90036,2,4,121.0
5780,0,0,1,1,4,2,1,3,1,17004,0,91,90036,1,1,65.0
6643,0,1,2,1,4,2,1,3,1,15752,0,92,90036,1,1,69.0
47585,16,1,2,1,4,2,0,3,1,14799,0,99,90036,1,1,75.0
31020,0,0,7,2,4,0,1,3,1,16635,1,100,90036,2,3,137.0
65051,0,0,5,2,4,2,1,3,0,16910,0,91,90036,2,4,199.0
11782,0,0,5,2,4,2,1,3,1,15723,1,89,90036,2,2,100.0
4206,0,0,6,2,4,1,1,3,1,16438,0,97,90036,2,3,400.0
68280,0,0,2,1,4,1,1,3,1,15820,0,100,90036,1,1,100.0
51622,0,0,3,1,4,1,1,3,1,15573,1,99,90036,1,3,149.0
16098,16,0,4,2,4,1,1,3,0,16819,0,100,90036,3,2,330.0
6268,0,0,3,1,4,2,1,3,1,16675,1,98,90036,1,1,120.0
34676,0,0,2,1,4,1,1,3,1,15672,1,95,90036,1,1,115.0
69527,0,1,3,1,4,1,1,3,0,17186,0,93,90036,1,2,85.0
42417,16,1,2,1,4,1,1,3,1,14757,1,97,90036,1,2,50.0
21039,0,0,4,1,4,1,1,3,1,16128,0,90,90036,1,2,190.0
64473,16,0,4,1,4,2,1,3,1,15060,0,86,90036,1,2,128.0
2342,0,0,4,2,4,2,1,3,1,16746,0,86,90036,2,2,189.0
45764,0,1,2,1,0,1,0,3,0,16861,0,100,90036,1,1,58.0
59249,0,0,3,1,4,2,1,3,1,16485,0,95,90036,1,2,111.0
29333,0,0,6,2,4,2,1,3,0,16946,1,96,90036,2,3,229.0
27943,0,0,7,2,4,1,1,3,1,16291,0,96,90036,2,2,199.0
21059,0,0,6,2,4,2,1,3,0,16245,0,96,90036,3,3,259.0
45332,0,1,4,1,4,1,0,3,0,16192,0,94,90036,1,2,65.0
65528,16,0,2,1,4,1,1,3,0,16358,0,98,90036,0,1,125.0
30526,0,0,8,2,4,2,1,3,0,17259,1,100,90036,2,4,145.0
10139,0,0,6,2,4,2,1,3,0,16999,0,83,90036,2,3,139.0
34479,0,0,8,2,4,2,1,3,1,16262,1,93,90036,2,5,253.0
29575,0,2,1,1,2,2,1,3,1,15752,0,94,90036,1,1,38.0
30524,16,0,6,1,4,2,1,3,1,15968,1,97,90036,2,4,130.0
63307,0,1,5,1,4,2,1,3,1,16163,0,99,90036,1,3,80.0
10822,0,0,4,2,4,2,1,3,0,17047,0,98,90036,2,2,159.0
39616,10,0,6,3,4,2,1,3,1,15991,0,98,90036,3,5,295.0
49408,0,0,6,1,4,1,1,3,1,16129,0,96,90036,2,4,175.0
36438,0,0,5,2,4,2,0,3,0,17087,0,92,90036,2,2,150.0
14857,0,0,3,1,4,1,0,3,1,16542,1,93,90036,1,2,85.0
39325,16,0,6,1,4,2,1,3,1,15060,1,87,90036,2,4,185.0
28521,4,0,2,1,4,1,1,3,0,15628,0,100,90036,0,1,175.0
72182,0,0,4,1,4,0,1,3,0,17064,1,96,90036,1,3,99.0
23513,0,0,2,1,4,0,1,3,0,17228,1,94,90036,0,1,95.0
22143,0,0,2,1,4,0,1,3,1,15941,0,100,90036,1,1,200.0
50154,0,0,4,1,4,2,1,3,1,15858,1,94,90036,1,1,189.0
16955,0,1,2,1,4,0,0,3,1,16336,1,80,90036,1,1,95.0
3022,0,0,3,1,4,0,1,3,0,16626,0,93,90036,1,1,107.0
70302,0,0,6,2,4,2,1,3,1,16419,1,94,90036,2,2,199.0
73487,16,1,3,1,4,2,1,3,1,16446,0,93,90036,1,1,68.0
55577,16,0,8,5,4,2,1,3,1,16875,1,96,90036,5,6,976.0
72177,0,0,1,1,4,2,1,3,1,15627,0,91,90036,1,1,85.0
46805,0,0,6,1,4,2,1,3,1,15060,0,89,90036,2,5,160.0
56470,0,0,4,1,4,1,1,3,1,16707,0,98,90036,2,2,180.0
21409,0,2,1,1,4,2,0,3,1,15752,1,100,90036,1,1,30.0
27929,16,0,6,1,4,2,1,3,0,16617,1,98,90036,1,3,120.0
59358,0,1,2,1,4,0,1,3,1,15491,0,93,90036,1,1,80.0
24719,0,0,3,1,4,2,1,3,0,16616,1,97,90036,1,1,89.0
66867,0,0,6,2,4,2,1,3,0,17115,0,97,90036,2,2,275.0
35315,0,0,2,1,4,2,1,3,1,15894,0,99,90036,1,1,118.0
12064,0,1,4,1,4,2,1,3,1,16472,0,92,90036,1,2,80.0
8584,16,1,2,1,4,0,1,3,1,15791,1,97,90036,1,1,99.0
18499,16,1,2,1,4,1,1,3,1,15665,0,98,90036,1,1,60.0
68305,0,2,2,1,4,0,1,3,1,15963,0,100,90036,1,1,70.0
32177,0,0,8,2,4,2,1,3,1,15511,1,90,90036,2,3,200.0
22419,0,0,4,1,4,2,1,3,0,16882,1,100,90036,1,2,100.0
46058,10,1,3,1,4,1,1,3,1,16934,1,100,90036,1,2,79.0
44145,0,0,5,2,4,2,1,3,0,16245,1,100,90036,2,2,199.0
36610,0,1,2,1,4,2,1,3,1,16731,1,80,90036,1,1,70.0
22673,0,0,1,1,4,0,1,3,0,16814,1,96,90036,1,2,80.0
32508,0,0,5,1,4,2,1,3,1,16445,1,98,90036,2,2,199.0
9942,0,0,3,1,4,2,1,3,0,16910,0,100,90036,1,2,123.0
20682,0,0,6,2,4,2,1,3,1,16635,0,94,90036,2,3,138.0
47140,0,0,4,1,4,2,1,3,1,16228,0,93,90036,1,1,99.0
54833,0,0,8,2,4,2,1,3,1,15511,1,88,90036,2,4,190.0
11747,0,1,4,1,4,2,1,3,1,15916,1,96,90036,1,1,99.0
44066,0,0,6,2,4,2,0,3,0,17177,0,91,90036,2,3,200.0
30464,0,0,7,1,4,2,1,3,1,14935,0,89,90036,2,2,200.0
60193,0,0,4,2,4,2,1,3,1,15741,1,100,90036,2,3,200.0
11200,0,0,3,1,4,2,1,3,0,16616,1,91,90036,1,1,129.0
12495,0,0,5,2,4,2,1,3,1,15511,0,95,90036,2,2,200.0
42974,0,1,2,1,4,0,1,3,1,16890,0,100,90036,1,1,140.0
9950,0,1,4,1,4,2,1,3,1,16163,0,97,90036,1,2,55.0
51731,16,1,2,2,4,2,1,3,0,15410,1,97,90036,1,1,39.0
46684,25,2,1,1,4,0,0,3,0,16592,0,95,90036,1,1,25.0
35237,16,1,2,1,4,1,1,3,1,16457,0,95,90036,1,1,60.0
32980,0,0,2,1,4,2,1,3,0,17010,1,80,90036,1,1,95.0
70137,10,0,4,1,4,2,1,3,1,16228,0,100,90036,1,2,99.0
72234,0,0,5,1,4,0,0,3,1,15996,0,94,90036,3,3,300.0
62615,16,0,5,2,4,2,1,3,1,15818,0,100,90036,3,3,449.0
53749,0,1,2,1,4,1,1,3,1,14960,1,98,90036,1,1,84.0
18931,14,1,2,1,4,2,1,3,1,15614,0,100,90036,1,1,100.0
54568,0,0,6,2,4,2,1,3,1,16353,0,89,90036,2,3,179.0
58940,0,0,4,1,4,0,1,3,1,15886,0,87,90036,2,2,200.0
15040,16,1,2,1,4,0,0,3,1,16748,0,100,90036,1,1,85.0
19874,0,1,2,1,4,0,0,3,0,15894,0,40,90036,1,1,55.0
59868,19,0,3,1,4,2,1,3,1,15849,0,100,90036,1,1,150.0
9748,25,0,4,1,4,2,1,3,1,15739,1,98,90036,2,2,135.0
44036,0,0,7,2,4,2,1,3,1,16622,0,97,90036,2,4,243.0
58980,16,1,1,1,4,0,1,3,1,15447,0,95,90036,1,1,89.0
72787,0,0,6,2,4,2,1,3,1,16336,0,89,90036,3,3,470.0
31254,0,0,6,2,4,2,1,3,1,16262,1,88,90036,1,4,299.0
36597,0,0,6,2,4,2,1,3,1,16854,1,93,90036,2,2,239.0
38589,0,1,2,2,4,2,1,3,0,15550,0,99,90036,1,2,85.0
59131,0,0,6,2,4,0,1,3,1,15924,0,89,90036,2,2,130.0
4891,0,1,1,1,4,1,1,3,1,16954,0,100,90036,1,1,59.0
40755,25,1,3,1,4,2,1,3,1,16446,0,92,90036,1,1,69.0
58463,16,1,2,1,4,0,1,3,0,16130,0,60,90036,1,2,235.0
35204,0,1,2,1,4,1,1,3,1,16202,0,96,90036,1,1,75.0
27436,0,0,6,1,4,2,1,3,1,16434,1,95,90036,3,4,245.0
